Data Medicao,RADIACAO SOLAR MÉDIA DIÁRIA (Kj/m²),RADIACAO SOLAR MÁXIMA DIÁRIA (Kj/m²)
2009-11-15,1126.6384583333333,3818.755
2009-11-16,1097.8817083333333,3486.61
2009-11-17,1075.9049583333335,3715.859
2009-11-18,994.960125,3630.495
2009-11-19,1023.2929999999998,3242.216
2009-11-20,1070.4702083333334,3758.581
2009-11-21,824.9686249999999,3064.481
2009-11-22,911.2983333333333,2860.127
2009-11-23,867.6794166666665,3300.259
2009-11-24,1076.3395833333332,3706.118
2009-11-25,981.8485416666664,3513.294
2009-11-26,1017.547125,3629.826
2009-11-27,1110.9262083333335,3691.041
2009-11-28,882.7062916666665,3257.203
2009-11-29,885.0676666666668,3549.608
2009-11-30,799.7317499999998,2815.141
2009-12-01,1038.0357916666665,3543.258
2009-12-02,971.1080833333334,3351.85
2009-12-03,545.3653333333333,2221.907
2009-12-04,941.5910416666666,3523.297
2009-12-05,1016.276375,3756.447
2009-12-06,898.7762916666666,3215.508
2009-12-07,867.2549166666664,3197.818
2009-12-08,1069.3484583333332,3481.922
2009-12-09,1096.4404166666668,3613.887
2009-12-10,900.1345416666665,3110.765
2009-12-11,822.4567916666666,2894.277
2009-12-12,779.2973333333333,2489.238
2009-12-13,1015.2101666666666,3644.624
2009-12-14,933.6371666666668,3572.396
2009-12-15,993.6767916666669,3590.64
2009-12-16,921.3085416666667,3603.722
2009-12-17,916.1052916666667,3399.688
2009-12-18,877.2349583333335,3300.277
2009-12-19,797.5936666666665,3007.896
2009-12-20,839.6910416666666,2787.654
2009-12-21,794.7750416666667,3114.822
2009-12-22,792.1137083333334,3039.067
2009-12-23,977.553875,3604.232
2009-12-24,690.4110416666667,2962.051
2009-12-25,711.0875833333333,2259.021
2009-12-26,823.0622916666666,3429.011
2009-12-27,832.9951249999999,3099.052
2009-12-28,725.0330416666667,3071.138
2009-12-29,1005.6815416666665,3539.753
2009-12-30,1112.2273750000002,3702.826
2009-12-31,1130.5544583333333,3681.72
2010-01-01,861.0715833333334,3261.464
2010-01-02,741.0924166666665,2148.014
2010-01-03,955.2379166666668,3829.934
2010-01-04,1021.593625,3665.206
2010-01-05,849.7716249999997,2691.845
2010-01-06,795.5454166666667,2956.154
2010-01-07,907.3718750000002,3215.725
2010-01-08,821.0836666666665,3199.514
2010-01-09,619.7920416666667,2266.223
2010-01-10,386.51645833333333,1369.915
2010-01-11,676.4587499999999,2811.47
2010-01-12,769.106875,2876.652
2010-01-13,957.3859047619046,3020.764
2010-01-14,1008.5089583333333,3226.094
2010-01-15,798.913,2875.753
2010-01-16,992.2957083333334,3462.908
2010-01-17,212.64641666666662,1341.075
2010-01-18,939.1632916666666,3592.585
2010-01-19,868.5938750000001,3846.1
2010-01-20,497.39062499999994,2228.391
2010-01-21,990.4156666666664,3834.012
2010-01-22,908.1156666666665,3047.795
2010-01-23,638.8939166666667,2199.664
2010-01-24,967.9565416666666,3637.778
2010-01-25,1093.8414166666666,3507.513
2010-01-26,1034.806125,3421.91
2010-01-27,720.9631666666664,3212.992
2010-01-28,972.1581666666667,3540.142
2010-01-29,891.5858333333335,3579.341
2010-01-30,948.8507916666666,3538.398
2010-01-31,821.3523749999999,3298.639
2010-02-01,720.1851666666665,2750.754
2010-02-02,795.9311666666667,2637.459
2010-02-03,964.2329166666665,3501.312
2010-02-04,930.5387916666667,3136.534
2010-02-05,952.6676666666667,3494.042
2010-02-06,943.7634583333335,3446.684
2010-02-07,871.30125,3517.43
2010-02-08,925.3883333333333,3544.289
2010-02-09,842.9571666666665,3254.494
2010-02-10,679.3040833333333,2334.503
2010-02-11,914.1434166666664,3775.44
2010-02-12,818.9050416666665,3256.827
2010-02-13,925.2717916666667,3913.137
2010-02-14,906.2775833333335,3474.284
2010-02-15,578.88775,2466.568
2010-02-16,817.7133749999998,3539.111
2010-02-17,548.7362916666667,2396.535
2010-02-18,482.5923749999999,2196.944
2010-02-19,970.1287083333335,3221.423
2010-02-20,989.1916666666666,3183.413
2010-02-21,975.2460833333331,3658.391
2010-02-22,488.4230416666667,1849.895
2010-02-23,951.0600000000001,3259.426
2010-02-24,1022.2287499999999,3652.99
2010-02-25,926.4346666666665,3786.746
2010-02-26,1102.546125,3722.543
2010-02-27,1162.7690833333331,3823.626
2010-02-28,1098.9585416666669,3703.226
2010-03-01,1176.0891666666666,3798.194
2010-03-02,1180.4924166666665,3958.372
2010-03-03,1088.5451249999999,3751.87
2010-03-04,1115.726625,3931.072
2010-03-05,1155.15475,3819.145
2010-03-06,974.9889999999999,3489.309
2010-03-07,1098.9683333333332,3869.03
2010-03-08,1117.748,3741.477
2010-03-09,964.8401249999998,3563.316
2010-03-10,1119.1587083333332,3784.616
2010-03-11,1121.0952916666665,3927.728
2010-03-12,1147.8279166666666,3785.161
2010-03-13,1090.6654583333332,3729.506
2010-03-14,956.0105,3000.444
2010-03-15,947.9413333333332,3810.327
2010-03-16,876.0772499999999,2823.579
2010-03-17,789.2632083333333,3168.912
2010-03-18,991.3845416666667,3583.905
2010-03-19,818.8735000000001,3786.229
2010-03-20,681.0794999999999,2320.929
2010-03-21,587.6924166666666,2573.597
2010-03-22,761.923375,2738.056
2010-03-23,809.1518333333333,3696.908
2010-03-24,940.7821666666669,3272.294
2010-03-25,666.2752083333334,2653.363
2010-03-26,799.2764999999999,3365.407
2010-03-27,752.7746249999999,2818.188
2010-03-28,752.4661249999999,2881.774
2010-03-29,874.1397499999999,3083.596
2010-03-30,1020.2412916666666,3626.593
2010-03-31,992.2934583333334,3194.196
2010-04-01,841.5191249999999,3495.035
2010-04-02,930.60925,3246.142
2010-04-03,882.3845833333334,2942.176
2010-04-04,957.5104166666666,3298.239
2010-04-05,794.2910416666665,3080.786
2010-04-06,758.322125,3393.852
2010-04-07,1013.6909999999998,3431.493
2010-04-08,842.0522499999998,3222.24
2010-04-09,282.52591666666666,1380.501
2010-04-10,323.07775,1370.243
2010-04-11,957.2950833333334,3381.36
2010-04-12,1012.5406250000001,3552.637
2010-04-13,906.1919166666667,3268.495
2010-04-14,890.7985416666667,2820.266
2010-04-15,873.7695833333333,3034.086
2010-04-16,1014.3309166666664,3361.936
2010-04-17,464.75925,2495.922
2010-04-18,248.0259166666667,1436.735
2010-04-19,848.83925,3053.362
2010-04-20,782.0056666666668,2574.438
2010-04-21,682.413,2190.729
2010-04-22,855.8339166666666,3088.383
2010-04-23,791.4997083333333,3111.592
2010-04-24,923.1644166666666,3621.157
2010-04-25,866.8070833333331,3294.872
2010-04-26,887.2898749999998,3491.753
2010-04-27,848.312708333333,3297.474
2010-04-28,891.3294999999998,3523.845
2010-04-29,890.7547916666667,3095.419
2010-04-30,910.6856666666666,3474.339
2010-05-01,1004.8524166666666,3479.772
2010-05-02,925.775833333333,3312.596
2010-05-03,661.0927916666666,3283.145
2010-05-04,851.5606250000001,3038.636
2010-05-05,508.1177916666666,2412.684
2010-05-06,845.7617916666667,2910.87
2010-05-07,985.0228749999998,3350.454
2010-05-08,767.9593333333332,2869.134
2010-05-09,1003.4089166666666,3451.31
2010-05-10,957.1610416666667,3340.017
2010-05-11,931.6951666666668,3360.165
2010-05-12,682.6827916666667,3041.06
2010-05-13,817.7139999999999,3144.559
2010-05-14,796.9079166666666,3113.078
2010-05-15,860.4376249999999,3053.014
2010-05-16,832.8491250000002,3347.824
2010-05-17,704.8968749999999,2739.479
2010-05-18,827.5652916666664,2908.364
2010-05-19,916.1313333333333,3005.545
2010-05-20,893.3173333333334,3199.056
2010-05-21,980.7726818181818,3072.424
2010-05-22,1620.996846153846,3138.909
2010-05-23,1515.6558461538466,2842.52
2010-05-24,1258.7251333333331,2968.294
2010-05-25,460.5562916666667,2304.466
2010-05-26,774.9079999999999,3089.8
2010-05-27,839.5687916666666,3231.616
2010-05-28,906.2623333333331,3219.876
2010-05-29,787.2072083333333,2961.159
2010-05-30,877.0386249999998,3198.839
2010-05-31,206.8144583333333,1318.414
2010-06-01,864.4704583333332,3278.929
2010-06-02,882.0454583333332,3097.794
2010-06-03,774.5701666666665,3027.196
2010-06-04,336.164875,1489.443
2010-06-05,659.0919583333333,2108.15
2010-06-06,883.7691666666666,3052.542
2010-06-07,869.1196666666666,3158.188
2010-06-08,863.0648333333332,3101.996
2010-06-09,906.0010833333334,3220.734
2010-06-10,738.1263750000002,2881.309
2010-06-11,729.5774583333333,2912.129
2010-06-12,893.7930833333331,3036.155
2010-06-13,554.0460833333333,2133.141
2010-06-14,313.2442916666666,1334.222
2010-06-15,-2.594,-2.155
2010-06-16,1091.2349090909092,2329.467
2010-06-17,311.065875,1632.817
2010-06-18,613.3535416666666,2960.004
2010-06-19,2104.996,3159.746
2010-06-20,2652.1862,3025.148
2010-06-21,2410.447,2886.497
2010-06-22,2238.108333333333,3196.936
2010-06-23,2512.525,2984.912
2010-06-24,2586.0589999999997,3261.264
2010-06-25,1936.2303333333332,2785.59
2010-06-26,2427.2523333333334,3141.088
2010-06-27,2211.3140000000003,3122.384
2010-06-28,1715.435,1715.435
2010-06-29,2820.33,2820.33
2010-06-30,1875.802,1875.802
2010-07-01,,
2010-07-02,1642.975,2111.607
2010-07-03,2585.178,2585.178
2010-07-04,2658.5832,3191.417
2010-07-05,1452.4723,3110.951
2010-07-06,1121.4747777777777,3195.488
2010-07-07,1195.18,2543.36
2010-07-08,1776.441875,3226.721
2010-07-09,,
2010-07-10,2076.2341428571426,2690.063
2010-07-11,2181.8986250000003,2875.47
2010-07-12,1894.7582222222222,2951.666
2010-07-13,2257.6497142857143,3147.765
2010-07-14,2269.3247499999998,2981.044
2010-07-15,2099.1225,3083.623
2010-07-16,,
2010-07-17,,
2010-07-18,2305.0868,2935.237
2010-07-19,2006.4498750000002,3277.099
2010-07-20,2466.3575,3329.121
2010-07-21,1962.943,2480.817
2010-07-22,,
2010-07-23,1762.4862,2586.858
2010-07-24,2085.586,2392.43
2010-07-25,1769.246,1769.246
2010-07-26,1456.465,2202.446
2010-07-27,2148.956333333333,2235.409
2010-07-28,2437.1096666666667,3179.966
2010-07-29,2910.381,3271.201
2010-07-30,2303.6824285714288,3154.61
2010-07-31,1758.267,1758.267
2010-08-01,2739.2372499999997,3175.437
2010-08-02,1521.9592,1770.142
2010-08-03,2231.684333333333,2820.987
2010-08-04,2585.8028,3243.284
2010-08-05,2297.23,2695.01
2010-08-06,1492.304,1660.362
2010-08-07,2074.1235714285713,3044.71
2010-08-08,2758.9648571428575,3483.86
2010-08-09,1348.1493333333335,1586.769
2010-08-10,2496.829125,3452.789
2010-08-11,2962.202,3358.141
2010-08-12,1309.693,2195.624
2010-08-13,2407.7655,3378.272
2010-08-14,2941.6728333333335,3353.319
2010-08-15,2631.7753749999997,3515.317
2010-08-16,2674.4135714285717,3374.335
2010-08-17,2562.297142857143,3414.668
2010-08-18,1962.0310000000002,2817.66
2010-08-19,2711.7461666666663,3176.595
2010-08-20,2776.705,3403.362
2010-08-21,2574.2226666666666,3003.777
2010-08-22,1982.655,2115.526
2010-08-23,2517.185,2939.332
2010-08-24,2841.623,3184.179
2010-08-25,2304.304,3057.891
2010-08-26,2427.49675,3013.542
2010-08-27,2696.828,3389.012
2010-08-28,2684.4775,3119.058
2010-08-29,2306.8408,2986.49
2010-08-30,2648.179,3480.526
2010-08-31,2095.554,3327.77
2010-09-01,2598.3397142857143,3456.728
2010-09-02,2611.3095714285714,3127.824
2010-09-03,3043.1978571428567,3523.08
2010-09-04,2321.5516666666667,2632.313
2010-09-05,2715.4703999999997,3768.881
2010-09-06,1692.2251111111111,3626.203
2010-09-07,1016.9169999999999,3527.74
2010-09-08,610.584875,2558.633
2010-09-09,460.5585833333334,1942.836
2010-09-10,962.4750833333333,3191.111
2010-09-11,817.5001666666666,3374.111
2010-09-12,947.2746666666667,3454.908
2010-09-13,1042.8592500000002,3506.624
2010-09-14,775.9940000000001,3207.66
2010-09-15,982.6595416666665,3381.65
2010-09-16,1033.306916666667,3625.393
2010-09-17,877.7551666666668,3614.142
2010-09-18,1025.3046249999998,3550.173
2010-09-19,563.9395833333333,1922.829
2010-09-20,971.0690833333332,3145.714
2010-09-21,838.0603749999999,3091.992
2010-09-22,967.5982083333334,3472.116
2010-09-23,1056.7258333333332,3638.426
2010-09-24,754.3630416666668,3094.747
2010-09-25,941.5184583333333,3590.027
2010-09-26,896.2977499999997,3196.085
2010-09-27,1008.3553333333333,3415.241
2010-09-28,787.297625,2970.041
2010-09-29,978.4148749999999,3585.225
2010-09-30,1116.818375,3818.028
2010-10-01,967.5323750000001,3328.173
2010-10-02,1045.5250833333332,3662.769
2010-10-03,1008.0439166666665,3586.414
2010-10-04,1046.3339999999998,3656.471
2010-10-05,1038.2253333333333,3637.326
2010-10-06,1056.505125,3482.908
2010-10-07,1077.5234166666667,3813.692
2010-10-08,1074.9172083333333,3641.501
2010-10-09,1117.9009999999998,3854.352
2010-10-10,892.8428333333331,3619.647
2010-10-11,917.5772083333333,3207.611
2010-10-12,892.5737083333332,2853.254
2010-10-13,990.9187083333333,3518.278
2010-10-14,919.8563749999998,3345.274
2010-10-15,1001.1100416666667,3623.804
2010-10-16,941.5092500000002,3014.749
2010-10-17,899.5513333333333,3319.407
2010-10-18,1025.242833333333,3681.362
2010-10-19,1019.6247916666663,3755.382
2010-10-20,1130.9997083333335,3898.112
2010-10-21,1098.0999166666666,3661.462
2010-10-22,963.6957083333332,3289.239
2010-10-23,273.88812499999995,756.341
2010-10-24,923.4935,3384.552
2010-10-25,844.6536666666669,2975.915
2010-10-26,1104.5068333333334,3875.555
2010-10-27,633.7684166666667,3012.799
2010-10-28,1022.557208333333,3802.437
2010-10-29,1053.3922083333334,3680.738
2010-10-30,1009.8955833333334,3476.831
2010-10-31,970.9329166666668,3841.392
2010-11-01,1128.8624166666666,3794.802
2010-11-02,1099.1904583333335,3675.795
2010-11-03,935.3319999999999,2996.631
2010-11-04,880.9519999999999,3274.497
2010-11-05,890.9557083333333,3131.019
2010-11-06,1043.6555833333334,3647.795
2010-11-07,787.8256666666666,3264.618
2010-11-08,1042.0752499999999,3572.902
2010-11-09,1138.0426666666665,3810.007
2010-11-10,710.6644583333332,3098.49
2010-11-11,768.3408333333332,2994.694
2010-11-12,1080.0860833333334,3753.424
2010-11-13,1040.6974583333333,3790.738
2010-11-14,1014.2126249999998,3412.435
2010-11-15,856.8514999999999,3436.691
2010-11-16,1160.4247500000001,3816.904
2010-11-17,1169.864125,3906.291
2010-11-18,1043.805833333333,3787.401
2010-11-19,837.0652916666667,2758.103
2010-11-20,1173.7090416666665,3913.158
2010-11-21,1141.860125,3740.433
2010-11-22,980.5820833333332,3344.825
2010-11-23,785.0544166666665,2545.866
2010-11-24,1009.7561666666667,3620.822
2010-11-25,1098.7609166666664,4067.293
2010-11-26,888.79175,3363.456
2010-11-27,1098.7179166666667,3848.758
2010-11-28,1054.536,3828.769
2010-11-29,982.2136666666662,3197.718
2010-11-30,994.4686666666665,3466.825
2010-12-01,1014.0949583333332,3629.281
2010-12-02,996.3454166666666,3455.519
2010-12-03,977.0010416666665,3542.769
2010-12-04,924.0542083333331,3264.793
2010-12-05,847.0140833333334,3116.459
2010-12-06,1091.21625,3744.872
2010-12-07,1104.992625,3509.498
2010-12-08,750.8833333333333,3358.617
2010-12-09,1069.1995833333333,3474.349
2010-12-10,726.9111250000001,2379.662
2010-12-11,1043.8746250000002,3601.081
2010-12-12,1134.6737916666668,3799.752
2010-12-13,963.7353333333331,3669.449
2010-12-14,990.8804166666665,3480.302
2010-12-15,996.9352083333333,3679.3
2010-12-16,636.4641250000001,2655.338
2010-12-17,851.0510833333334,3345.318
2010-12-18,931.7292083333332,3218.821
2010-12-19,809.9440416666666,2964.609
2010-12-20,880.143375,3360.237
2010-12-21,862.5915833333332,3358.841
2010-12-22,835.9374583333334,2703.186
2010-12-23,805.1589999999998,2804.548
2010-12-24,760.2758333333333,2712.024
2010-12-25,943.490913043478,3594.922
2010-12-26,965.5004166666668,3326.901
2010-12-27,971.6230833333334,3548.449
2010-12-28,1164.0772916666663,3863.366
2010-12-29,1139.3692916666666,3764.062
2010-12-30,824.5445416666668,3444.212
2010-12-31,875.6834999999998,3415.802
2011-01-01,911.1280833333332,3025.728
2011-01-02,980.0028749999998,3245.421
2011-01-03,1042.2095416666668,3441.058
2011-01-04,732.9247083333335,2915.362
2011-01-05,1126.7650416666665,3649.518
2011-01-06,547.0799583333333,2333.865
2011-01-07,968.2811249999999,3681.052
2011-01-08,1106.2900416666666,3588.455
2011-01-09,876.8377499999997,3480.682
2011-01-10,852.2424583333332,3045.158
2011-01-11,940.067833333333,3127.989
2011-01-12,840.483625,3330.021
2011-01-13,923.7027499999998,3615.055
2011-01-14,823.3935833333334,2991.034
2011-01-15,1050.0267083333335,3735.61
2011-01-16,1065.399625,3618.044
2011-01-17,801.0205,3052.359
2011-01-18,902.8455833333334,3688.828
2011-01-19,762.8473333333332,2960.514
2011-01-20,557.022375,2911.701
2011-01-21,743.1474166666667,3366.828
2011-01-22,629.42225,2706.343
2011-01-23,678.9062083333334,2715.044
2011-01-24,584.2730416666667,1714.466
2011-01-25,763.3867083333331,3327.79
2011-01-26,1135.0417083333334,3887.274
2011-01-27,921.6477916666668,3228.628
2011-01-28,1053.2178333333331,3764.469
2011-01-29,999.3136249999999,3605.735
2011-01-30,802.7548333333331,2959.78
2011-01-31,994.1205833333332,3726.569
2011-02-01,985.2505,3250.481
2011-02-02,985.7678749999999,3281.942
2011-02-03,956.2725416666667,3436.374
2011-02-04,1050.0388333333333,3647.857
2011-02-05,984.8270000000002,3187.481
2011-02-06,972.2437083333335,3225.66
2011-02-07,1092.7485416666666,3744.424
2011-02-08,1114.5915,3876.613
2011-02-09,1088.07075,3733.001
2011-02-10,919.4735416666666,2940.38
2011-02-11,981.8965833333333,3150.533
2011-02-12,932.0765,3269.271
2011-02-13,496.88525,2632.33
2011-02-14,965.7577083333332,3820.596
2011-02-15,956.8001250000001,3427.505
2011-02-16,961.2900416666668,2942.11
2011-02-17,1059.9004166666666,3466.187
2011-02-18,1030.2689583333333,3898.394
2011-02-19,843.9760833333333,3331.961
2011-02-20,212.31095833333333,983.777
2011-02-21,1014.0594583333333,3621.791
2011-02-22,1037.3759166666666,3766.968
2011-02-23,870.1949166666667,3036.179
2011-02-24,943.7679166666667,3438.346
2011-02-25,880.2610833333333,3197.46
2011-02-26,711.0954166666667,3647.388
2011-02-27,850.5835416666667,2792.942
2011-02-28,1177.6447916666666,3963.015
2011-03-01,1003.9599166666667,3613.631
2011-03-02,1102.9848749999999,3907.787
2011-03-03,850.2595416666665,2799.553
2011-03-04,1042.848208333333,3771.973
2011-03-05,1032.330125,3901.404
2011-03-06,1010.9860833333333,3212.127
2011-03-07,1061.4002083333332,3789.959
2011-03-08,923.6262083333332,3503.332
2011-03-09,567.3495,2327.475
2011-03-10,1045.8719545454549,3441.772
2011-03-11,1100.0711739130434,3292.276
2011-03-12,1040.4660833333332,3677.118
2011-03-13,1159.1177083333332,3805.433
2011-03-14,1095.0022083333333,3824.184
2011-03-15,997.5995454545456,3664.385
2011-03-16,1239.7048636363636,3764.806
2011-03-17,1301.070380952381,3884.341
2011-03-18,1326.382619047619,4357.35
2011-03-19,1129.356565217391,3816.442
2011-03-20,1162.996347826087,3758.974
2011-03-21,1041.3491818181817,3329.193
2011-03-22,1244.0575714285712,3787.588
2011-03-23,1148.2740000000001,3861.693
2011-03-24,926.7658823529412,4383.104
2011-03-25,797.6062173913043,2587.491
2011-03-26,1154.786304347826,3909.852
2011-03-27,815.7356956521741,3062.91
2011-03-28,923.6274090909089,3643.276
2011-03-29,769.4984375,3100.313
2011-03-30,606.7278125,4866.596
2011-03-31,783.9007999999998,3859.409
2011-04-01,964.9443749999999,4800.925
2011-04-02,733.1378124999999,3835.721
2011-04-03,900.2336666666667,4552.624
2011-04-04,715.7955625000001,3228.586
2011-04-05,732.3236153846153,2561.529
2011-04-06,666.739,3967.557
2011-04-07,880.5328421052633,4599.587
2011-04-08,674.9326,3092.72
2011-04-09,464.7324374999999,1465.28
2011-04-10,376.29517647058816,1316.847
2011-04-11,1155.4922727272728,4714.985
2011-04-12,328.3598125,1178.649
2011-04-13,901.4339285714286,3432.335
2011-04-14,945.6821250000002,3883.561
2011-04-15,1119.0107857142857,4693.756
2011-04-16,1087.7099333333333,3701.924
2011-04-17,725.6457647058824,4804.265
2011-04-18,570.0038571428571,2511.457
2011-04-19,210.84935294117645,1151.785
2011-04-20,787.604625,3611.063
2011-04-21,511.6475294117648,2885.018
2011-04-22,920.3704666666667,4813.069
2011-04-23,837.8157857142858,3445.523
2011-04-24,422.7528000000001,3084.472
2011-04-25,721.8176111111111,3505.672
2011-04-26,1036.624,3636.388
2011-04-27,705.9517500000002,2502.976
2011-04-28,854.9844999999998,2992.805
2011-04-29,816.8300666666667,4767.885
2011-04-30,830.9880625,2809.509
2011-05-01,1060.8537333333334,4789.002
2011-05-02,587.6762857142857,2532.61
2011-05-03,293.2427857142857,1145.108
2011-05-04,1004.7223076923076,4172.315
2011-05-05,679.9711999999998,3211.62
2011-05-06,1201.9836470588234,4825.943
2011-05-07,865.3222352941177,4594.407
2011-05-08,913.6578823529412,3761.624
2011-05-09,556.8469375,2694.088
2011-05-10,684.96155,3314.016
2011-05-11,795.6912500000001,4341.148
2011-05-12,875.2222105263158,3712.747
2011-05-13,996.0810624999999,4590.954
2011-05-14,566.37455,2631.966
2011-05-15,363.06633333333326,1745.174
2011-05-16,611.4952631578949,2976.856
2011-05-17,1088.7874705882352,4427.919
2011-05-18,846.1028333333333,3181.014
2011-05-19,517.9761764705881,3600.057
2011-05-20,1137.5665333333334,4802.738
2011-05-21,588.2364285714285,2510.648
2011-05-22,996.8786428571428,3495.685
2011-05-23,517.3205,2503.116
2011-05-24,1023.6310000000002,4529.001
2011-05-25,939.6830666666666,3476.998
2011-05-26,996.4024444444442,2977.428
2011-05-27,812.4829230769229,3194.316
2011-05-28,864.3845,3121.471
2011-05-29,546.6648571428572,3005.343
2011-05-30,1060.8950666666667,3463.697
2011-05-31,910.281625,3124.394
2011-06-01,614.0292142857141,4351.29
2011-06-02,1042.1360666666667,4355.903
2011-06-03,992.2576666666669,4026.806
2011-06-04,774.7245,3297.254
2011-06-05,727.3968125,3247.3
2011-06-06,724.699294117647,4464.619
2011-06-07,556.255375,1687.211
2011-06-08,759.758588235294,3669.762
2011-06-09,349.32105882352937,1324.79
2011-06-10,1246.0845333333334,4746.96
2011-06-11,1069.164,3619.505
2011-06-12,937.3598461538461,4842.748
2011-06-13,834.7420714285714,3210.757
2011-06-14,644.9512857142856,3769.108
2011-06-15,610.0738461538461,3676.609
2011-06-16,534.8736666666667,2646.071
2011-06-17,789.6714374999999,3628.195
2011-06-18,800.1738124999999,4473.799
2011-06-19,918.0059375,3563.816
2011-06-20,1033.67625,3676.611
2011-06-21,748.6736666666668,3826.728
2011-06-22,783.5884000000002,2827.28
2011-06-23,987.0408461538462,3344.15
2011-06-24,574.0705,1617.147
2011-06-25,763.2758333333335,2494.636
2011-06-26,1121.709866666667,4301.381
2011-06-27,594.7514,2040.606
2011-06-28,770.1066111111111,3747.271
2011-06-29,374.6565,1726.83
2011-06-30,1258.8042499999997,4347.187
2011-07-01,965.1584117647054,3197.594
2011-07-02,429.2082777777778,3019.341
2011-07-03,811.3582666666667,2830.77
2011-07-04,768.4975499999998,4840.36
2011-07-05,272.31394117647056,2037.346
2011-07-06,657.3771666666668,3387.657
2011-07-07,567.2147333333334,1833.253
2011-07-08,927.4784444444443,3967.845
2011-07-09,738.7792352941176,4141.193
2011-07-10,739.0350000000001,3161.563
2011-07-11,492.8284117647059,2480.595
2011-07-12,390.99300000000005,1452.878
2011-07-13,716.2747777777777,4306.897
2011-07-14,693.823,2653.515
2011-07-15,611.5077500000001,4238.686
2011-07-16,396.1755555555555,2141.841
2011-07-17,542.1921764705884,1498.712
2011-07-18,923.1533333333333,4082.831
2011-07-19,631.4626111111113,3811.848
2011-07-20,960.3137368421051,4464.437
2011-07-21,1214.2533888888888,3479.271
2011-07-22,1106.5033750000002,4309.759
2011-07-23,754.5571428571428,3286.475
2011-07-24,1142.615923076923,4487.528
2011-07-25,989.5660000000001,4875.631
2011-07-26,1106.5500769230769,4878.213
2011-07-27,902.7106666666666,4783.821
2011-07-28,699.2417692307691,3200.513
2011-07-29,714.3636428571428,4664.465
2011-07-30,1021.4137142857141,3578.461
2011-07-31,714.6491764705883,2648.493
2011-08-01,649.850846153846,4427.614
2011-08-02,806.4222307692307,4472.202
2011-08-03,839.2310833333331,3589.828
2011-08-04,1136.9190714285712,4673.202
2011-08-05,1027.708,4884.305
2011-08-06,1037.830083333333,4784.199
2011-08-07,803.3335454545454,4083.084
2011-08-08,826.1403333333334,3729.135
2011-08-09,1063.6053333333334,3846.713
2011-08-10,805.0929166666668,4349.077
2011-08-11,947.5909999999999,4597.148
2011-08-12,766.3454375000001,4154.103
2011-08-13,740.5358571428573,3913.045
2011-08-14,538.3896111111112,2977.525
2011-08-15,960.9923888888887,4158.943
2011-08-16,755.7936923076923,4673.703
2011-08-17,913.1873571428571,4660.09
2011-08-18,1157.5694285714285,4717.262
2011-08-19,843.3194285714286,3957.705
2011-08-20,1121.3595625,3338.19
2011-08-21,688.1,3266.544
2011-08-22,662.9594666666667,3907.821
2011-08-23,717.200909090909,3827.786
2011-08-24,760.8143076923077,4382.947
2011-08-25,678.1438571428571,3300.785
2011-08-26,892.5364615384616,4234.895
2011-08-27,705.8179285714285,4837.858
2011-08-28,781.4838461538461,4706.479
2011-08-29,351.6982307692307,2330.467
2011-08-30,1012.4126666666671,3435.023
2011-08-31,897.7040833333334,3020.305
2011-09-01,931.6172499999999,3315.922
2011-09-02,938.0396249999999,3335.691
2011-09-03,856.4162916666666,3047.292
2011-09-04,867.2585833333331,2998.538
2011-09-05,888.7852499999999,3349.748
2011-09-06,1014.7561666666666,3611.667
2011-09-07,830.3639999999999,3172.104
2011-09-08,923.2545,3571.734
2011-09-09,1039.5493333333332,3537.939
2011-09-10,918.9114583333335,3380.295
2011-09-11,1015.7223750000002,3448.363
2011-09-12,951.7399583333331,3350.068
2011-09-13,772.1264583333333,2621.775
2011-09-14,874.4627083333334,3501.874
2011-09-15,709.9105416666666,3095.788
2011-09-16,934.7782083333333,3071.41
2011-09-17,944.6315416666666,3445.453
2011-09-18,976.0949583333332,3565.488
2011-09-19,978.2479583333334,3134.163
2011-09-20,1061.6781666666666,3667.512
2011-09-21,865.4969999999998,3274.559
2011-09-22,738.4732083333332,2743.268
2011-09-23,758.755,2951.907
2011-09-24,872.2275,3498.178
2011-09-25,1078.3134166666666,3657.278
2011-09-26,911.9965833333334,3147.341
2011-09-27,966.4989583333332,3491.926
2011-09-28,949.9971666666665,3407.995
2011-09-29,1047.2577916666667,3726.721
2011-09-30,760.3495833333333,2854.991
2011-10-01,933.1294583333333,3132.681
2011-10-02,914.7750416666668,3311.49
2011-10-03,1000.1345833333331,3514.845
2011-10-04,752.5514166666668,2673.407
2011-10-05,930.783291666667,3382.129
2011-10-06,1051.4000833333337,3823.764
2011-10-07,1116.40725,3735.783
2011-10-08,1068.1840416666666,3966.452
2011-10-09,1046.1512916666666,3838.486
2011-10-10,763.7775416666667,2561.315
2011-10-11,1057.4049166666666,3467.328
2011-10-12,830.6062916666668,3414.162
2011-10-13,990.2227916666666,3402.163
2011-10-14,877.8217916666666,3276.72
2011-10-15,718.5721666666667,3446.277
2011-10-16,675.9520833333335,2450.911
2011-10-17,1072.3701250000001,3625.445
2011-10-18,1042.0952499999999,3883.634
2011-10-19,457.08625000000006,2038.09
2011-10-20,749.444333333333,2698.078
2011-10-21,904.5102499999999,3562.861
2011-10-22,954.7777083333332,3405.93
2011-10-23,895.8414583333333,3502.511
